UserID,Gender,Age,FavoriteMusicType,WeeklyListeningHours,PaidSubscription,ListeningPlatform,Country,SubscriptionType,GenrePreferenceLevel,DeviceType,ListeningTimeOfDay,NumberOfPlaylists
9248,Female,18,K-Pop,28,Yes,Apple Music,Australia,Free,Low,Tablet,Night,48
9249,Male,18,Pop,22,No,YouTube Music,UK,Free,Medium,Mobile,Afternoon,36
9250,Female,28,J-Pop,16,Yes,Apple Music,Brazil,Premium,Medium,PC,Night,90
9251,Female,30,Rock,25,Yes,Spotify,Korea,Family,Medium,Tablet,Evening,19
9252,Female,45,Jazz,8,No,QQ Music,Australia,Premium,Medium,Mobile,Evening,26
9253,Male,32,Pop,23,Yes,Spotify,Germany,Family,Low,Mobile,Evening,17
9254,Female,27,J-Pop,24,No,NetEase Cloud,UK,Student,Medium,Smart Speaker,Afternoon,42
9255,Female,18,Chill,19,No,YouTube Music,Australia,Family,High,Tablet,Evening,32
9256,Female,22,J-Pop,12,Yes,YouTube Music,Japan,Family,Medium,Smart Speaker,Evening,42
9257,Female,26,Pop,30,Yes,NetEase Cloud,Brazil,Student,High,PC,Afternoon,40
9258,Female,33,Pop,25,No,QQ Music,Germany,Free,Medium,Tablet,Afternoon,50
9259,Female,21,Chill,11,No,YouTube Music,Korea,Premium,Low,Smart Speaker,Night,46
9260,Female,21,Rock,14,Yes,NetEase Cloud,China,Family,Medium,Smart Speaker,Afternoon,36
9261,Female,20,K-Pop,29,No,NetEase Cloud,Australia,Premium,High,Mobile,Morning,44
9262,Female,28,EDM,28,No,NetEase Cloud,China,Family,Low,Tablet,Evening,18
9263,Male,34,Chill,5,Yes,NetEase Cloud,Japan,Free,Low,PC,Morning,18
9264,Female,38,Jazz,14,Yes,Apple Music,Brazil,Student,Low,Tablet,Morning,3
9265,Female,32,Oldies,5,Yes,QQ Music,Brazil,Premium,Low,PC,Afternoon,8
9266,Female,28,Rock,14,No,NetEase Cloud,USA,Free,Low,Tablet,Night,43
9267,Female,22,J-Pop,22,No,Apple Music,China,Family,High,Smart Speaker,Evening,68
9268,Male,20,J-Pop,27,No,Apple Music,UK,Free,Medium,Smart Speaker,Night,5
9269,Male,30,Pop,10,Yes,Spotify,China,Free,High,Tablet,Evening,21
9270,Male,18,J-Pop,28,No,NetEase Cloud,Brazil,Premium,High,Tablet,Afternoon,33
9271,Female,18,J-Pop,16,No,Apple Music,India,Student,Medium,Mobile,Evening,54
9272,Male,28,EDM,30,No,Spotify,USA,Family,Medium,Tablet,Night,100
9273,Male,38,Chill,19,No,Spotify,Korea,Student,Medium,Tablet,Morning,13
9274,Female,30,K-Pop,24,No,NetEase Cloud,Germany,Family,Low,Tablet,Evening,49
9275,Female,35,Chill,13,No,YouTube Music,France,Free,Low,Mobile,Evening,0
9276,Female,24,J-Pop,30,No,Apple Music,UK,Premium,Low,Smart Speaker,Afternoon,60
9277,Female,21,J-Pop,22,Yes,YouTube Music,China,Premium,Low,Tablet,Morning,53
9278,Male,24,EDM,24,No,Spotify,France,Premium,Medium,Mobile,Morning,60
9279,Female,34,Rock,20,No,YouTube Music,France,Student,Medium,Tablet,Afternoon,42
9280,Female,28,Rock,21,Yes,YouTube Music,UK,Student,Medium,PC,Afternoon,58
9281,Male,18,K-Pop,19,Yes,NetEase Cloud,USA,Free,Low,Tablet,Evening,38
9282,Male,45,Traditional,14,No,Spotify,USA,Family,Medium,Mobile,Afternoon,7
9283,Female,35,Chill,25,Yes,QQ Music,India,Family,High,Smart Speaker,Evening,30
9284,Male,26,Rock,22,Yes,Apple Music,India,Premium,Medium,Mobile,Night,13
9285,Female,41,Oldies,19,Yes,NetEase Cloud,Korea,Premium,Low,Mobile,Evening,17
9286,Female,40,Chill,17,Yes,NetEase Cloud,Korea,Premium,Medium,Mobile,Afternoon,22
9287,Female,34,Jazz,12,No,QQ Music,France,Free,High,Smart Speaker,Afternoon,16
9288,Female,38,Oldies,13,No,NetEase Cloud,UK,Premium,Medium,Smart Speaker,Evening,23
9289,Female,19,K-Pop,24,Yes,Spotify,China,Family,Low,Tablet,Night,65
9290,Male,18,Pop,18,Yes,NetEase Cloud,UK,Student,Low,Mobile,Morning,1
9291,Male,23,EDM,26,Yes,NetEase Cloud,Korea,Premium,High,Tablet,Night,74
9292,Male,24,EDM,29,Yes,QQ Music,Japan,Free,High,PC,Morning,61
9293,Male,19,EDM,16,Yes,Apple Music,China,Student,Low,Smart Speaker,Evening,53
9294,Male,28,Jazz,14,No,Apple Music,India,Family,High,Smart Speaker,Afternoon,22
9295,Female,44,Traditional,12,No,YouTube Music,Korea,Student,High,Mobile,Morning,24
9296,Female,44,Traditional,11,No,Spotify,Japan,Student,Medium,Mobile,Night,18
9297,Female,43,Oldies,25,No,QQ Music,Brazil,Family,High,Mobile,Afternoon,13
9298,Male,40,Oldies,7,No,Apple Music,France,Premium,Low,Tablet,Afternoon,24
9299,Male,37,Traditional,11,No,QQ Music,Germany,Free,High,PC,Afternoon,21
9300,Male,22,Rock,7,No,YouTube Music,Germany,Family,High,Smart Speaker,Morning,68
9301,Male,26,J-Pop,21,No,Apple Music,USA,Free,High,Tablet,Morning,33
9302,Female,24,EDM,27,No,QQ Music,India,Student,High,Smart Speaker,Night,79
9303,Female,45,Oldies,18,No,Spotify,China,Student,High,PC,Afternoon,4
9304,Male,22,EDM,30,Yes,Spotify,Korea,Student,High,Mobile,Evening,36
9305,Male,44,Chill,27,No,YouTube Music,Korea,Free,Low,Tablet,Afternoon,56
9306,Female,27,Pop,16,Yes,Apple Music,India,Family,Medium,Smart Speaker,Night,51
9307,Male,18,Pop,14,No,Apple Music,Japan,Family,Low,Tablet,Afternoon,29
9308,Female,32,Chill,14,Yes,Spotify,India,Student,Medium,PC,Evening,39
9309,Male,29,Pop,15,No,YouTube Music,USA,Free,Medium,Tablet,Morning,48
9310,Male,19,J-Pop,23,No,NetEase Cloud,China,Premium,Low,Smart Speaker,Evening,62
9311,Male,26,J-Pop,26,Yes,Spotify,France,Family,High,Mobile,Evening,57
9312,Male,18,J-Pop,15,No,Spotify,USA,Premium,Low,Smart Speaker,Evening,35
9313,Male,35,Chill,9,Yes,QQ Music,China,Student,High,Tablet,Afternoon,41
9314,Male,22,K-Pop,9,Yes,YouTube Music,India,Student,Medium,Smart Speaker,Morning,33
9315,Female,30,EDM,30,Yes,NetEase Cloud,Brazil,Student,Medium,PC,Morning,38
9316,Female,18,Rock,5,Yes,YouTube Music,Japan,Family,Medium,Tablet,Evening,69
9317,Male,40,Oldies,22,No,YouTube Music,USA,Premium,High,Mobile,Morning,22
9318,Male,22,K-Pop,29,No,Spotify,China,Family,High,Tablet,Evening,87
9319,Female,39,Jazz,15,Yes,Spotify,Australia,Premium,Medium,Smart Speaker,Evening,30
9320,Female,21,Chill,14,Yes,Spotify,Korea,Free,Medium,Tablet,Afternoon,35
9321,Female,32,Pop,16,Yes,QQ Music,Germany,Family,Low,Tablet,Night,68
9322,Male,39,Oldies,19,Yes,NetEase Cloud,USA,Premium,High,Smart Speaker,Morning,33
9323,Male,39,Jazz,19,Yes,NetEase Cloud,Germany,Free,Medium,Tablet,Evening,42
9324,Female,26,K-Pop,30,Yes,YouTube Music,UK,Premium,Medium,PC,Morning,87
9325,Male,26,Pop,16,Yes,Spotify,China,Student,Low,Smart Speaker,Night,53
9326,Female,30,Traditional,15,No,YouTube Music,Australia,Family,Low,Mobile,Morning,9
9327,Male,43,Chill,28,Yes,Spotify,France,Free,High,PC,Morning,8
9328,Female,22,Pop,12,No,YouTube Music,France,Free,Low,Tablet,Evening,6
9329,Male,21,J-Pop,25,Yes,YouTube Music,UK,Family,High,Mobile,Afternoon,63
9330,Female,41,Oldies,5,No,QQ Music,Korea,Premium,Medium,Smart Speaker,Evening,26
9331,Female,18,Chill,8,No,QQ Music,USA,Family,Medium,PC,Afternoon,17
9332,Male,42,Chill,20,Yes,YouTube Music,France,Student,Medium,Tablet,Morning,40
9333,Female,18,K-Pop,20,No,Spotify,Brazil,Premium,Low,Smart Speaker,Night,27
9334,Female,45,Chill,30,Yes,YouTube Music,India,Family,Medium,Smart Speaker,Morning,45
9335,Female,24,K-Pop,21,Yes,Spotify,Germany,Family,High,Smart Speaker,Night,22
9336,Female,18,Pop,16,Yes,Apple Music,USA,Family,Medium,Smart Speaker,Night,36
9337,Male,30,Jazz,15,Yes,NetEase Cloud,China,Premium,High,PC,Morning,17
9338,Female,45,Traditional,6,Yes,YouTube Music,USA,Premium,Low,Tablet,Morning,28
9339,Male,20,J-Pop,24,No,Apple Music,Japan,Student,Low,Mobile,Afternoon,59
9340,Female,24,EDM,15,Yes,YouTube Music,China,Student,Low,Tablet,Evening,51
9341,Female,33,Chill,17,No,QQ Music,UK,Student,Low,PC,Afternoon,16
9342,Male,31,EDM,5,No,NetEase Cloud,France,Premium,Low,Tablet,Evening,53
9343,Female,33,Oldies,13,Yes,YouTube Music,India,Free,High,Mobile,Night,37
9344,Male,18,Chill,30,Yes,QQ Music,Germany,Free,Low,PC,Morning,38
9345,Female,27,Rock,9,No,QQ Music,Brazil,Premium,Medium,Smart Speaker,Morning,39
9346,Female,45,Traditional,12,No,Apple Music,USA,Premium,Medium,PC,Evening,21
9347,Female,31,Chill,8,No,QQ Music,UK,Student,High,PC,Night,10
9348,Female,45,Oldies,17,Yes,Apple Music,India,Free,Low,PC,Night,37
9349,Male,28,Jazz,14,No,Spotify,France,Family,Low,PC,Night,48
9350,Female,31,Oldies,18,Yes,Spotify,France,Family,Low,Mobile,Morning,17
9351,Female,19,Rock,17,No,Spotify,Japan,Premium,Low,Smart Speaker,Afternoon,17
9352,Female,18,J-Pop,22,No,Spotify,Japan,Family,High,Smart Speaker,Night,59
9353,Female,45,Oldies,16,Yes,YouTube Music,USA,Premium,High,PC,Evening,48
9354,Male,32,Pop,25,Yes,Apple Music,India,Free,Low,Tablet,Night,55
9355,Female,32,Rock,5,Yes,Spotify,Korea,Premium,High,PC,Evening,30
9356,Male,26,Oldies,16,No,QQ Music,India,Free,Low,PC,Evening,16
9357,Female,45,Oldies,10,Yes,Apple Music,Korea,Family,Low,Tablet,Afternoon,26
9358,Male,20,Pop,16,No,YouTube Music,Brazil,Premium,Medium,Mobile,Evening,17
9359,Female,31,Oldies,5,Yes,Spotify,China,Premium,High,Smart Speaker,Evening,31
9360,Male,27,Chill,28,No,Apple Music,China,Student,Medium,PC,Morning,12
9361,Female,32,EDM,30,Yes,NetEase Cloud,Germany,Premium,Medium,Smart Speaker,Evening,91
9362,Male,41,Oldies,11,Yes,Spotify,Germany,Free,High,Mobile,Night,40
9363,Male,18,K-Pop,24,Yes,Apple Music,France,Family,Medium,Tablet,Afternoon,54
9364,Female,18,Pop,21,Yes,Spotify,France,Premium,Medium,Smart Speaker,Afternoon,61
9365,Female,18,J-Pop,24,Yes,NetEase Cloud,Australia,Family,Medium,Mobile,Morning,9
9366,Female,18,EDM,21,No,QQ Music,Japan,Free,Low,Tablet,Afternoon,68
9367,Male,29,EDM,25,No,QQ Music,India,Family,Medium,Smart Speaker,Morning,74
9368,Male,38,Oldies,15,Yes,NetEase Cloud,India,Premium,Low,Smart Speaker,Morning,29
9369,Female,36,Oldies,11,No,Apple Music,Japan,Premium,High,Mobile,Afternoon,32
9370,Male,45,Jazz,21,Yes,YouTube Music,France,Free,Low,Mobile,Evening,13
9371,Female,32,Oldies,10,No,Spotify,Korea,Family,Low,PC,Night,26
9372,Male,23,Pop,28,Yes,YouTube Music,Germany,Premium,Low,Smart Speaker,Afternoon,73
9373,Female,25,Rock,16,Yes,Spotify,Germany,Free,Medium,Tablet,Afternoon,50
9374,Male,45,Oldies,15,No,YouTube Music,UK,Family,High,Tablet,Afternoon,19
9375,Female,21,Rock,11,No,Spotify,Germany,Premium,Medium,PC,Morning,43
9376,Male,27,Pop,25,Yes,QQ Music,France,Free,Medium,Mobile,Morning,70
9377,Female,45,Chill,8,Yes,Spotify,USA,Student,Low,Mobile,Afternoon,42
9378,Male,23,K-Pop,22,No,Spotify,France,Free,Medium,Mobile,Afternoon,38
9379,Female,45,Oldies,10,No,NetEase Cloud,France,Free,Low,Mobile,Morning,0
9380,Male,22,J-Pop,20,No,NetEase Cloud,France,Free,High,Mobile,Afternoon,83
9381,Female,27,Rock,16,Yes,Spotify,Australia,Free,High,Tablet,Afternoon,36
9382,Female,20,J-Pop,30,No,Spotify,UK,Family,Low,Smart Speaker,Morning,62
9383,Male,23,Jazz,13,Yes,Apple Music,Japan,Student,High,Mobile,Night,29
9384,Female,18,K-Pop,10,No,QQ Music,UK,Premium,Medium,Smart Speaker,Afternoon,66
9385,Male,19,EDM,30,Yes,Spotify,China,Family,Medium,PC,Morning,60
9386,Female,36,Oldies,5,No,Spotify,UK,Free,Low,Smart Speaker,Evening,39
9387,Male,43,Traditional,10,No,QQ Music,Japan,Premium,High,PC,Evening,11
9388,Female,29,J-Pop,15,Yes,Apple Music,France,Free,Medium,Mobile,Night,43
9389,Male,27,EDM,30,Yes,NetEase Cloud,Korea,Student,Medium,Mobile,Night,54
9390,Female,19,EDM,24,No,NetEase Cloud,Germany,Free,High,PC,Morning,82
9391,Female,45,Traditional,6,Yes,QQ Music,Germany,Premium,Medium,Tablet,Night,21
9392,Male,33,Traditional,15,No,Spotify,Korea,Family,High,PC,Afternoon,24
9393,Male,18,Pop,30,No,NetEase Cloud,China,Student,Medium,PC,Evening,52
9394,Female,34,Chill,15,Yes,Spotify,Japan,Student,High,Smart Speaker,Afternoon,34
9395,Female,19,K-Pop,17,Yes,YouTube Music,Japan,Premium,Low,Smart Speaker,Afternoon,79
9396,Male,22,Rock,14,No,Spotify,Germany,Student,Medium,Tablet,Afternoon,37
9397,Male,33,Rock,24,No,NetEase Cloud,Australia,Family,Medium,Mobile,Morning,32
9398,Male,31,EDM,25,Yes,Spotify,Brazil,Student,High,PC,Evening,38
9399,Female,21,EDM,30,No,Spotify,USA,Student,Low,Tablet,Evening,100
9400,Male,26,Rock,14,Yes,Apple Music,Germany,Free,Medium,Smart Speaker,Afternoon,37
9401,Male,24,Chill,13,No,Apple Music,France,Free,High,PC,Afternoon,22
9402,Male,21,J-Pop,22,Yes,Spotify,Japan,Family,Low,Tablet,Morning,47
9403,Female,22,EDM,30,No,QQ Music,China,Free,High,PC,Evening,54
9404,Male,21,J-Pop,20,No,QQ Music,USA,Student,High,Smart Speaker,Evening,77
9405,Male,19,Pop,24,Yes,QQ Music,UK,Family,Low,PC,Morning,28
9406,Male,22,K-Pop,26,No,QQ Music,China,Family,High,Mobile,Afternoon,76
9407,Male,20,Pop,12,No,NetEase Cloud,Korea,Premium,Medium,Smart Speaker,Evening,27
9408,Female,29,EDM,30,No,QQ Music,Germany,Free,Medium,PC,Afternoon,80
9409,Female,18,Pop,25,Yes,NetEase Cloud,China,Premium,Low,Mobile,Night,24
9410,Male,21,EDM,26,Yes,QQ Music,Germany,Premium,Medium,Smart Speaker,Night,68
9411,Male,23,Pop,15,No,Spotify,Brazil,Free,Low,Smart Speaker,Afternoon,68
9412,Female,26,Chill,24,No,QQ Music,China,Premium,High,PC,Evening,10
9413,Female,34,Chill,9,Yes,Spotify,Brazil,Student,Low,Tablet,Evening,19
9414,Female,21,Rock,27,Yes,Spotify,Brazil,Free,Medium,Smart Speaker,Night,66
9415,Female,29,EDM,25,Yes,Apple Music,USA,Free,Medium,Mobile,Evening,64
9416,Female,32,Rock,22,Yes,YouTube Music,Japan,Premium,Low,Mobile,Evening,40
9417,Female,45,Jazz,19,Yes,YouTube Music,Germany,Free,Medium,Tablet,Night,33
9418,Male,19,J-Pop,18,Yes,Spotify,Brazil,Free,Low,Smart Speaker,Evening,43
9419,Male,26,EDM,30,No,YouTube Music,UK,Free,Medium,Mobile,Afternoon,23
9420,Male,18,EDM,17,Yes,YouTube Music,India,Student,Low,Tablet,Evening,49
9421,Male,45,Traditional,10,Yes,QQ Music,Korea,Free,Medium,PC,Morning,22
9422,Female,26,EDM,16,Yes,YouTube Music,Korea,Premium,Medium,Mobile,Morning,96
9423,Male,29,Jazz,22,No,YouTube Music,Brazil,Family,Low,Smart Speaker,Morning,28
9424,Female,19,K-Pop,15,No,YouTube Music,UK,Premium,Medium,Tablet,Night,58
9425,Female,45,Traditional,13,No,Apple Music,Brazil,Student,Medium,PC,Evening,22
9426,Female,25,Chill,20,No,YouTube Music,China,Family,High,PC,Morning,37
9427,Male,21,J-Pop,24,No,QQ Music,Australia,Family,High,Mobile,Night,17
9428,Female,39,Oldies,7,Yes,NetEase Cloud,UK,Family,High,PC,Night,25
9429,Male,18,K-Pop,18,Yes,Apple Music,Brazil,Student,Low,Smart Speaker,Afternoon,28
9430,Female,45,Oldies,9,Yes,QQ Music,Brazil,Free,Low,Tablet,Night,17
9431,Male,45,Oldies,15,Yes,Spotify,France,Family,Medium,Mobile,Night,0
9432,Female,32,Pop,30,Yes,QQ Music,Japan,Student,Medium,Mobile,Night,79
9433,Male,38,Chill,10,No,NetEase Cloud,Australia,Free,High,Smart Speaker,Evening,34
9434,Female,18,J-Pop,16,No,Apple Music,Australia,Student,Medium,Mobile,Afternoon,30
9435,Female,18,J-Pop,22,Yes,NetEase Cloud,France,Student,Low,Tablet,Night,41
9436,Male,19,J-Pop,20,No,Spotify,Japan,Student,Low,Mobile,Morning,76
9437,Female,45,Chill,14,Yes,Spotify,Germany,Free,Medium,PC,Morning,41
9438,Male,18,Pop,25,No,Spotify,India,Free,Medium,PC,Morning,34
9439,Male,20,Rock,30,Yes,QQ Music,Brazil,Premium,Low,PC,Evening,12
9440,Female,18,Chill,21,Yes,QQ Music,Korea,Family,Medium,Smart Speaker,Night,28
9441,Male,18,Pop,30,Yes,YouTube Music,UK,Premium,Low,PC,Night,61
9442,Male,24,Rock,13,No,Spotify,Korea,Student,High,Tablet,Afternoon,48
9443,Male,18,Pop,16,Yes,NetEase Cloud,Germany,Free,Low,Tablet,Night,44
9444,Female,22,K-Pop,22,Yes,Spotify,Brazil,Premium,Low,Smart Speaker,Evening,41
9445,Female,29,EDM,11,No,Apple Music,Germany,Free,Medium,Tablet,Evening,53
9446,Male,21,Rock,24,No,QQ Music,UK,Premium,High,Tablet,Afternoon,30
9447,Male,44,Traditional,13,Yes,Spotify,India,Free,Low,Mobile,Evening,1
9448,Female,31,Chill,6,Yes,YouTube Music,France,Free,High,Mobile,Morning,41
9449,Female,18,J-Pop,29,No,Spotify,Australia,Premium,High,Smart Speaker,Morning,46
9450,Male,18,J-Pop,29,Yes,YouTube Music,Japan,Free,Medium,Smart Speaker,Morning,34
9451,Female,25,K-Pop,26,No,QQ Music,Australia,Student,Low,Smart Speaker,Night,47
9452,Male,24,Jazz,21,No,QQ Music,USA,Family,High,PC,Night,37
9453,Male,18,Pop,21,Yes,YouTube Music,UK,Premium,High,Mobile,Evening,67
9454,Female,23,Pop,21,No,Apple Music,UK,Student,Low,Tablet,Night,67
9455,Male,45,Oldies,12,No,QQ Music,Germany,Premium,Low,Mobile,Evening,8
9456,Male,18,Pop,15,No,YouTube Music,China,Free,Low,Tablet,Morning,24
9457,Female,18,K-Pop,30,Yes,QQ Music,UK,Premium,Low,Tablet,Night,65
9458,Female,36,Oldies,12,No,Spotify,France,Family,High,Tablet,Evening,3
9459,Female,43,Chill,5,No,NetEase Cloud,India,Premium,High,PC,Night,44
9460,Male,18,J-Pop,19,Yes,Apple Music,Japan,Student,Medium,Smart Speaker,Night,72
9461,Female,18,Chill,16,No,NetEase Cloud,France,Student,Low,Smart Speaker,Morning,46
9462,Male,27,Rock,18,Yes,Apple Music,France,Family,High,Mobile,Night,49
9463,Male,25,Chill,28,Yes,Spotify,France,Premium,High,Tablet,Morning,6
9464,Male,30,EDM,26,No,YouTube Music,Korea,Family,Low,PC,Evening,75
9465,Male,45,Oldies,15,Yes,YouTube Music,Japan,Premium,Low,PC,Afternoon,15
9466,Female,40,Traditional,6,Yes,YouTube Music,China,Family,Medium,Smart Speaker,Afternoon,17
9467,Female,43,Traditional,14,Yes,Spotify,Germany,Free,High,Mobile,Morning,23
9468,Male,31,Traditional,9,Yes,NetEase Cloud,Korea,Premium,High,Smart Speaker,Morning,13
9469,Male,18,EDM,18,Yes,QQ Music,Brazil,Premium,High,Smart Speaker,Evening,60
9470,Female,28,K-Pop,16,Yes,YouTube Music,Germany,Family,High,Mobile,Evening,32
9471,Male,20,EDM,27,No,QQ Music,Germany,Student,Medium,PC,Evening,90
9472,Male,31,Chill,8,No,NetEase Cloud,Brazil,Premium,Low,Mobile,Morning,12
9473,Male,41,Oldies,17,Yes,QQ Music,UK,Family,Low,Tablet,Night,46
9474,Male,18,Pop,20,No,QQ Music,Brazil,Student,Low,Tablet,Morning,22
9475,Male,36,Traditional,8,Yes,QQ Music,China,Free,Low,PC,Evening,16
9476,Female,33,Oldies,25,Yes,Spotify,Australia,Student,High,Tablet,Afternoon,19
9477,Female,45,Traditional,9,No,NetEase Cloud,USA,Student,Medium,Tablet,Afternoon,42
9478,Female,42,Oldies,17,Yes,QQ Music,Brazil,Student,Low,Tablet,Afternoon,17
9479,Female,26,J-Pop,24,Yes,YouTube Music,China,Student,Low,PC,Night,43
9480,Male,18,Rock,16,Yes,YouTube Music,UK,Family,High,PC,Morning,33
9481,Female,30,Rock,16,No,NetEase Cloud,UK,Premium,Low,PC,Evening,1
9482,Male,25,J-Pop,29,Yes,Spotify,USA,Free,Low,Smart Speaker,Afternoon,20
9483,Male,45,Jazz,21,Yes,QQ Music,USA,Student,High,Mobile,Evening,20
9484,Female,32,Oldies,18,No,Spotify,China,Family,Medium,Tablet,Afternoon,8
9485,Female,35,Oldies,6,Yes,NetEase Cloud,Korea,Student,High,Mobile,Night,25
9486,Male,45,Jazz,16,Yes,Apple Music,Germany,Family,Medium,Mobile,Evening,45
9487,Female,22,Rock,18,Yes,YouTube Music,Japan,Free,Medium,Smart Speaker,Afternoon,15
9488,Male,22,Pop,14,Yes,QQ Music,Australia,Student,Medium,Mobile,Morning,41
9489,Male,23,Rock,16,Yes,QQ Music,Korea,Premium,High,Tablet,Morning,82
9490,Male,29,K-Pop,30,No,NetEase Cloud,Brazil,Premium,High,Smart Speaker,Morning,90
9491,Female,32,EDM,24,Yes,NetEase Cloud,USA,Student,Low,Tablet,Afternoon,56
9492,Male,26,Rock,16,Yes,Spotify,India,Student,High,PC,Morning,19
9493,Female,23,J-Pop,12,No,YouTube Music,Australia,Premium,High,Smart Speaker,Night,52
9494,Female,18,Pop,19,Yes,Spotify,Germany,Free,Medium,PC,Evening,49
9495,Female,32,Jazz,6,Yes,NetEase Cloud,India,Student,Low,Mobile,Night,12
9496,Male,26,EDM,20,No,YouTube Music,China,Student,Low,Mobile,Morning,74
9497,Male,24,EDM,23,No,NetEase Cloud,Korea,Family,High,Tablet,Morning,68
9498,Male,18,K-Pop,25,Yes,Spotify,France,Student,High,Smart Speaker,Morning,46
9499,Female,45,Traditional,7,No,Spotify,Australia,Student,High,Smart Speaker,Evening,16
9500,Male,20,Pop,10,No,Spotify,India,Free,High,Smart Speaker,Night,60
9501,Male,21,EDM,5,No,Apple Music,China,Family,Medium,Smart Speaker,Morning,77
9502,Female,25,Chill,16,No,Spotify,China,Free,Low,Mobile,Evening,47
9503,Male,21,EDM,22,Yes,QQ Music,Japan,Student,Medium,Mobile,Afternoon,100
9504,Male,29,Traditional,6,Yes,Spotify,Germany,Student,Low,PC,Night,9
9505,Female,29,K-Pop,18,No,NetEase Cloud,UK,Family,Low,PC,Afternoon,59
9506,Male,21,EDM,29,Yes,Spotify,UK,Family,Low,Smart Speaker,Evening,59
9507,Male,26,Rock,25,Yes,NetEase Cloud,India,Free,Medium,PC,Morning,48
9508,Male,29,Jazz,16,No,NetEase Cloud,Japan,Student,Low,Tablet,Afternoon,66
9509,Male,24,J-Pop,22,No,YouTube Music,UK,Student,Medium,Mobile,Night,25
9510,Male,28,Pop,26,Yes,Apple Music,France,Free,Low,Tablet,Evening,51
9511,Female,24,EDM,30,Yes,NetEase Cloud,USA,Free,Medium,PC,Evening,81
9512,Male,31,EDM,25,Yes,NetEase Cloud,France,Family,Low,Mobile,Afternoon,56
9513,Male,28,Rock,17,Yes,QQ Music,China,Student,Medium,PC,Night,38
9514,Male,36,Chill,13,Yes,Spotify,France,Student,High,Mobile,Night,38
9515,Male,35,Jazz,19,No,Apple Music,USA,Free,Medium,PC,Night,20
9516,Male,18,Pop,17,No,Apple Music,France,Student,High,Tablet,Night,53
9517,Male,29,EDM,19,No,YouTube Music,Japan,Student,Medium,Tablet,Afternoon,73
9518,Female,43,Chill,21,Yes,NetEase Cloud,UK,Family,High,Mobile,Evening,20
9519,Female,19,EDM,28,Yes,NetEase Cloud,India,Student,High,Smart Speaker,Evening,100
9520,Female,21,K-Pop,21,No,QQ Music,China,Family,Medium,PC,Night,27
9521,Male,20,J-Pop,17,No,Apple Music,Germany,Student,Low,PC,Morning,50
9522,Male,22,Jazz,13,No,Spotify,France,Student,Low,Smart Speaker,Morning,14
9523,Male,45,Traditional,8,Yes,YouTube Music,Australia,Student,Low,PC,Night,14
9524,Female,34,Chill,14,No,YouTube Music,India,Free,Low,Tablet,Afternoon,77
9525,Female,30,Rock,18,No,YouTube Music,Korea,Student,Low,Mobile,Afternoon,47
9526,Female,18,EDM,30,Yes,YouTube Music,India,Student,Low,Mobile,Afternoon,72
9527,Female,39,Oldies,15,No,Apple Music,China,Premium,Medium,PC,Morning,33
9528,Female,22,Rock,20,No,NetEase Cloud,Korea,Premium,High,PC,Evening,60
9529,Male,44,Traditional,10,No,Apple Music,Germany,Family,Medium,PC,Evening,22
9530,Female,45,Traditional,15,Yes,Spotify,France,Student,High,Mobile,Night,8
9531,Female,28,Rock,20,Yes,YouTube Music,China,Family,High,Smart Speaker,Afternoon,63
9532,Female,42,Traditional,10,No,Apple Music,China,Premium,Medium,Mobile,Evening,6
9533,Female,18,K-Pop,30,Yes,Spotify,India,Family,High,Smart Speaker,Morning,58
9534,Female,39,Oldies,19,No,QQ Music,France,Student,Medium,Tablet,Night,38
9535,Male,18,K-Pop,30,No,YouTube Music,India,Premium,Medium,Mobile,Evening,21
